16,12,509,12390450,0
16,12,509,12460979,0
16,12,201,12477429,0
16,12,201,12427274,0
16,12,801,12439109,0
16,12,801,12477944,0
16,12,19,12469778,1
16,12,10,12458606,1
16,12,10,12386805,0
16,12,504,12369854,0
16,12,504,12439502,0
16,12,504,12378368,1
16,12,806,12401635,0
16,12,402,12384845,0
16,12,4,12369052,0
16,12,24,12461649,1
16,12,507,12401987,0
16,12,221,12411181,0
16,12,51,12421498,0
16,12,222,12481386,0
16,12,601,12370212,0
16,12,44,12484097,0
16,12,65,12449618,0
16,12,803,12397152,0
16,12,31,12363132,1
16,12,1,12437833,1
16,12,36,12396895,1
16,12,57,12399054,0
16,12,201,12441715,0
16,12,210,12392760,1
16,12,49,12411292,0
16,12,3,12472093,1
16,12,802,12472395,0
16,12,503,12367722,0
